playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2552647","null","Marcus Murphy","RB","NO","RB","NO","null","0.0034","null","null","514","514","null","null","0.0034","null","null","null","0.0327","-0.052","5.7138","null",
"2552650","null","Mario Alford","WR","CIN","WR","CIN","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552651","null","Kaelin Clay","WR","TB","WR","TB","null","0.2366","null","null","451","451","null","null","0.0411","null","null","null","0.5483","0","6.3165","null",
"2552652","null","Chris Conley","WR","KC","WR","KC","null","2.4681","null","null","330","330","null","null","0.0699","null","null","null","2.9772","1.3642","4.6884","null",
"2552654","null","Geremy Davis","WR","NYG","WR","NYG","null","0.0929","null","null","472","472","null","null","0.0213","null","null","null","0.188","0","7.7438","null",
"2552656","null","J.J. Nelson","WR","ARI","WR","ARI","null","3.2117","null","null","303","303","null","null","0.0541","null","null","null","3.8593","1.3619","7.2525","null",
"2552657","null","DeAndrew White","WR","SF","WR","SF","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552660","null","Randall Telfer","TE","CLE","TE","CLE","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553112","null","Jason Myers","K","JAC","K","JAC","null","8.5425","null","null","146","146","null","null","0.0199","null","null","null","9.1991","7.7837","4.7267","null",
"2553191","null","Joe Don Duncan","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553289","null","Evan Spencer","WR","WAS","WR","WAS","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553292","null","Kennard Backman","TE","GB","TE","GB","null","0.1403","null","null","466","466","null","null","0.0179","null","null","null","0.343","0","5.2172","null",
"2553318","null","James OShaughnessy","TE","KC","TE","KC","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553352","null","Bud Sasser","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553432","null","Kevin White","WR","CHI","WR","CHI","null","0.5552","null","null","417","417","null","null","0.03","null","null","null","1.2164","0","3.3278","null",
"2553435","null","David Johnson","RB","ARI","RB","ARI","null","4.0703","null","null","282","282","null","null","0.1534","null","null","null","6.045","1.9509","2.7605","null",
"2553439","null","Mike Davis","RB","SF","RB","SF","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2553446","null","Malcolm Johnson","RB","CLE","RB","CLE","null","0.16","null","null","464","464","null","null","0.0722","null","null","null","26.4006","0.0317","5.64","null",
"2553446","null","Malcolm Johnson","TE","CLE","TE","CLE","null","0.0819","null","null","477","477","null","null","0.0234","null","null","null","0.1332","0.0317","5.9175","null",
"2553451","null","Neal Sterling","WR","JAC","WR","JAC","null","0.0099","null","null","508","508","null","null","0.003","null","null","null","0.016","0","8.2716","null",
"2553453","null","Andre Debose","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553454","null","Geoff Swaim","TE","DAL","TE","DAL","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553457","null","Trevor Siemian","QB","DEN","QB","DEN","null","-0.1172","null","null","521","874","null","null","null","null","null","null","-0.0432","-0.34","4.7282","null",
"2553462","null","Josh Robinson","RB","IND","RB","IND","null","0.0199","null","null","504","504","null","null","0.0144","null","null","null","0.0365","0","4.6464","null",
"2553465","null","Rory Anderson","TE","SF","TE","SF","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553470","null","Darius Davis","WR","SF","WR","SF","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553486","null","Trey Williams","RB","WAS","RB","WAS","null","0.087","null","null","475","475","null","null","0.0109","null","null","null","0.1319","0","5.6199","null",
"2553497","null","Kyle Brindza","K","DET","K","DET","null","0","null","null","518","518","null","null","null","null","null","null","0","0","null","null",
"2553501","null","Shane Carden","QB","CHI","QB","CHI","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2553502","null","DeAndre Carter","WR","BAL","WR","BAL","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553506","null","Ricky Collins","WR","GB","WR","GB","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553509","null","Adrian Coxson","WR","GB","WR","GB","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553511","null","John Crockett","RB","GB","RB","GB","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2553524","null","Beau Gardner","TE","ATL","TE","ATL","null","0","null","null","518","518","null","null","null","null","null","null","0","0","null","null",
"2553526","null","Antwan Goodley","WR","DAL","WR","DAL","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553527","null","Deontay Greenberry","WR","DAL","WR","DAL","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553546","null","Vernon Johnson","WR","DET","WR","DET","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553575","null","Levi Norwood","WR","CHI","WR","CHI","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553576","null","Tom Obarski","K","CIN","K","CIN","null","0","null","null","518","518","null","null","null","null","null","null","0","0","null","null",
"2553599","null","Jaxon Shipley","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553606","null","Jordan Taylor","WR","DEN","WR","DEN","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553617","null","Terrell Watson","RB","CIN","RB","CIN","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2553625","null","Rasheed Williams","RB","DET","RB","DET","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2553628","null","Cam Worthy","WR","BAL","WR","BAL","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553631","null","Zach Zenner","RB","DET","RB","DET","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2553634","null","Damarr Aultman","WR","MIA","WR","MIA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553641","null","DaVaris Daniels","WR","MIN","WR","MIN","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553645","null","Cody Fajardo","QB","OAK","QB","OAK","null","0","null","null","518","872","null","null","0.0046","null","null","null","0","0","null","null",
"2553648","null","Andrew Franks","K","MIA","K","MIA","null","7.4197","null","null","184","184","null","null","0.4631","null","null","null","10.0653","4.4076","3.6705","null",
"2553649","null","Devin Gardner","QB","PIT","QB","PIT","null","0","null","null","518","872","null","null","0.0632","null","null","null","0","0","null","null",
"2553649","null","Devin Gardner","WR","PIT","WR","PIT","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553650","null","Corey Grant","RB","JAC","RB","JAC","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2553653","null","Josh Harper","WR","OAK","WR","OAK","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553660","null","Akeem Hunt","RB","NYG","RB","NYG","null","0.0249","null","null","501","501","null","null","0.0046","null","null","null","0.0355","0","5.7294","null",
"2553668","null","Jordan Leslie","WR","MIN","WR","MIN","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553671","null","Gavin Lutman","WR","MIN","WR","MIN","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553682","null","Wes Saxton","TE","NYJ","TE","NYJ","null","0","null","null","518","518","null","null","null","null","null","null","0","0","null","null",
"2553692","null","Rasheed Bailey","WR","PHI","WR","PHI","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553695","null","Dominique Brown","RB","TB","RB","TB","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2553703","null","Devante Davis","WR","PHI","WR","PHI","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553716","null","Rannell Hall","WR","TB","WR","TB","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553733","null","Thomas Rawls","RB","SEA","RB","SEA","null","13.1255","null","null","60","60","null","null","0.4383","null","null","null","14.3353","7.97","5.8776","null",
"2553738","null","Ross Scheuerman","RB","PIT","RB","PIT","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2553765","null","Synjyn Days","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2553767","null","George Farmer","WR","DAL","WR","DAL","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553791","null","E.J. Bibbs","TE","CLE","TE","CLE","null","0.0416","null","null","491","491","null","null","0.0134","null","null","null","0.091","0","5.9011","null",
"2553797","null","Michael Dyer","RB","OAK","RB","OAK","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2553802","null","R.J. Harris","WR","NO","WR","NO","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553811","null","Deon Long","WR","TEN","WR","TEN","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2553833","null","Josh Lambo","K","SD","K","SD","null","7.9006","null","null","167","167","null","null","0.3451","null","null","null","8.7715","6.4898","4.5473","null",
"2553848","null","Dreamius Smith","RB","SD","RB","SD","null","0","null","null","518","870","null","null","0.0017","null","null","null","0","0","null","null",
"2553874","null","Titus Davis","WR","SD","WR","SD","null","0","null","null","518","518","null","null","null","null","null","null","0","0","null","null",
"2553879","null","Jahwan Edwards","RB","SD","RB","SD","null","0","null","null","518","870","null","null","null","null","null","null","0","0","null","null",
"2553892","null","Austin Hill","WR","FA","WR","FA","null","0","null","null","518","518","null","null","null","null","null","null","0","0","null","null",
"2553913","null","Tyrell Williams","WR","SD","WR","SD","null","0.4989","null","null","425","425","null","null","0.0518","null","null","null","1.0893","0","5.3091","null",
