playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
2553318,null,James OShaughnessy,TE,KC,TE,KC,null,2.1614,null,null,353,353,null,null,0.0946,null,null,null,2.5928,0.6144,2.0091,null
2553352,null,Bud Sasser,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553432,null,Kevin White,WR,CHI,WR,CHI,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553435,null,David Johnson,RB,ARI,RB,ARI,null,4.3798,null,null,270,270,null,null,0.0825,null,null,null,7.0301,0.9349,5.855,null
2553439,null,Mike Davis,RB,SF,RB,SF,null,0.6091,null,null,454,454,null,null,0.0276,null,null,null,0.8701,0.09,5.9358,null
2553446,null,Malcolm Johnson,RB,CLE,RB,CLE,null,0.28,null,null,493,493,null,null,0.0374,null,null,null,27.4406,0.02,7.3647,null
2553446,null,Malcolm Johnson,TE,CLE,TE,CLE,null,0.1508,null,null,521,521,null,null,0.0201,null,null,null,0.2355,0.02,6.7188,null
2553451,null,Neal Sterling,WR,JAC,WR,JAC,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553453,null,Andre Debose,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553454,null,Geoff Swaim,TE,DAL,TE,DAL,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553457,null,Trevor Siemian,QB,DEN,QB,DEN,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553462,null,Josh Robinson,RB,IND,RB,IND,null,3.9827,null,null,291,291,null,null,0.3047,null,null,null,5.0612,2.4349,1.6569,null
2553465,null,Rory Anderson,TE,SF,TE,SF,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553470,null,Darius Davis,WR,SF,WR,SF,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553486,null,Trey Williams,RB,WAS,RB,WAS,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2553497,null,Kyle Brindza,K,DET,K,DET,null,6.6631,null,null,195,195,null,null,0.1437,null,null,null,8.0722,0,7.5265,null
2553501,null,Shane Carden,QB,CHI,QB,CHI,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553502,null,DeAndre Carter,WR,BAL,WR,BAL,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553506,null,Ricky Collins,WR,GB,WR,GB,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553509,null,Adrian Coxson,WR,GB,WR,GB,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553511,null,John Crockett,RB,GB,RB,GB,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2553524,null,Beau Gardner,TE,ATL,TE,ATL,null,0,null,null,543,543,null,null,null,null,null,null,0,0,null,null
2553526,null,Antwan Goodley,WR,DAL,WR,DAL,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553527,null,Deontay Greenberry,WR,DAL,WR,DAL,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553546,null,Vernon Johnson,WR,DET,WR,DET,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553575,null,Levi Norwood,WR,CHI,WR,CHI,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553576,null,Tom Obarski,K,CIN,K,CIN,null,0,null,null,543,543,null,null,null,null,null,null,0,0,null,null
2553599,null,Jaxon Shipley,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553606,null,Jordan Taylor,WR,DEN,WR,DEN,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553617,null,Terrell Watson,RB,CIN,RB,CIN,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2553625,null,Rasheed Williams,RB,DET,RB,DET,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2553628,null,Cam Worthy,WR,BAL,WR,BAL,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553631,null,Zach Zenner,RB,DET,RB,DET,null,0.196,null,null,511,511,null,null,0.0352,null,null,null,0.2208,0.16,7.8886,null
2553634,null,Damarr Aultman,WR,MIA,WR,MIA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553641,null,DaVaris Daniels,WR,MIN,WR,MIN,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553645,null,Cody Fajardo,QB,OAK,QB,OAK,null,0,null,null,543,543,null,null,null,null,null,null,0,0,null,null
2553648,null,Andrew Franks,K,MIA,K,MIA,null,7.3007,null,null,173,173,null,null,0.2567,null,null,null,8.7138,0,7.482,null
2553649,null,Devin Gardner,QB,PIT,QB,PIT,null,0,null,null,543,543,null,null,null,null,null,null,0,0,null,null
2553649,null,Devin Gardner,WR,PIT,WR,PIT,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553650,null,Corey Grant,RB,JAC,RB,JAC,null,0.04,null,null,536,536,null,null,0.0226,null,null,null,0.0718,0,7.8386,null
2553653,null,Josh Harper,WR,OAK,WR,OAK,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553660,null,Akeem Hunt,RB,NYG,RB,NYG,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2553668,null,Jordan Leslie,WR,MIN,WR,MIN,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553671,null,Gavin Lutman,WR,MIN,WR,MIN,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553682,null,Wes Saxton,TE,NYJ,TE,NYJ,null,0,null,null,543,543,null,null,null,null,null,null,0,0,null,null
2553692,null,Rasheed Bailey,WR,PHI,WR,PHI,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553695,null,Dominique Brown,RB,TB,RB,TB,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2553703,null,Devante Davis,WR,PHI,WR,PHI,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553716,null,Rannell Hall,WR,TB,WR,TB,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553733,null,Thomas Rawls,RB,SEA,RB,SEA,null,0.6153,null,null,452,452,null,null,0.0058,null,null,null,0.8706,0,6.646,null
2553738,null,Ross Scheuerman,RB,PIT,RB,PIT,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2553765,null,Synjyn Days,RB,FA,RB,FA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2553767,null,George Farmer,WR,DAL,WR,DAL,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553791,null,E.J. Bibbs,TE,CLE,TE,CLE,null,0.0754,null,null,534,534,null,null,0.0754,null,null,null,0.1141,0,7.0384,null
2553797,null,Michael Dyer,RB,OAK,RB,OAK,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2553802,null,R.J. Harris,WR,NO,WR,NO,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553811,null,Deon Long,WR,TEN,WR,TEN,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553833,null,Josh Lambo,K,SD,K,SD,null,6.5063,null,null,208,208,null,null,3.5011,null,null,null,8.2142,0,6.1838,null
2553848,null,Dreamius Smith,RB,SD,RB,SD,null,0,null,null,543,875,null,null,0.0026,null,null,null,0,0,null,null
2553874,null,Titus Davis,WR,SD,WR,SD,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553879,null,Jahwan Edwards,RB,SD,RB,SD,null,0,null,null,543,875,null,null,null,null,null,null,0,0,null,null
2553892,null,Austin Hill,WR,FA,WR,FA,null,0,null,null,543,543,null,null,null,null,null,null,0,0,null,null
2553913,null,Tyrell Williams,WR,SD,WR,SD,null,0,null,null,543,543,null,null,null,null,null,null,0,0,null,null
